,branch-0-train-loss,branch-1-train-loss,branch-2-train-loss,branch-0-train-accuracy,branch-1-train-accuracy,branch-2-train-accuracy,branch-0-test-loss,branch-1-test-loss,branch-2-test-loss,branch-0-test-accuracy,branch-1-test-accuracy,branch-2-test-accuracy
56,2.560888968059467,2.413378948562067,1.5917215595212304,0.7797972680790999,0.197790294627383,0.25270797227036396,0.5818890814558059,0.7543327556325823,2.5019838012483753,2.3227754854040294,1.4235711849748158,0.6553563162606965
57,2.5614859913209487,2.4148501391220756,1.5892052609131282,0.7786048082586384,0.197790294627383,0.2515164644714038,0.5780979202772963,0.7563908145580589,2.5046558082620236,2.3220608345970537,1.4176502459177318,0.659794217379089
58,2.557810976765598,2.4096912403866986,1.5860377795981369,0.773549521196653,0.19768197573656845,0.24653379549393414,0.5804809358752167,0.7560658578856152,2.502086408010182,2.3202153938068673,1.41451428709245,0.6576212283023721
59,2.5559661706564123,2.4061264487651646,1.5749967631268955,0.7754905343675531,0.19768197573656845,0.25194974003466203,0.5893630849220104,0.7579072790294628,2.5001263015191726,2.317966930581131,1.406123910041161,0.6546184467071057
60,2.5596166442130635,2.406818251056109,1.5715529840161937,0.7681040110993014,0.19724870017331023,0.25108318890814557,0.5853552859618717,0.759315424610052,2.500276086235377,2.317300515530221,1.3993108210571923,0.6532820729696978
61,2.5529019307842287,2.40364738477578,1.5731482547118718,0.781170717764975,0.20006499133448874,0.24750866551126516,0.583838821490468,0.758340554592721,2.496835057409012,2.3130760787884532,1.3944409137375433,0.653595235153542
62,2.553487741348029,2.4021850797497835,1.5646286142967396,0.7652819549190316,0.19746533795493934,0.24761698440207972,0.5891464471403813,0.7557409012131716,2.4969437994204937,2.312530253127708,1.3996395858156412,0.6538634936565749
63,2.5563529029462737,2.4017920006499134,1.5619470870680785,0.7620611075098841,0.1983318890814558,0.25097487001733104,0.5918544194107452,0.7628899480069324,2.497309375676993,2.310729028447249,1.3945720811443891,0.6563481639948007
64,2.5515475215283794,2.3998073531602038,1.5582612829357128,0.7651992348285853,0.20255632582322358,0.2518414211438475,0.5891464471403813,0.7609402079722704,2.4974229835761483,2.31008546191237,1.3854355307964146,0.6567108312967125
65,2.555063231152513,2.402682034973462,1.5552428458757583,0.7701620171346946,0.2016897746967071,0.2584488734835355,0.5929376083188909,0.761265164644714,2.4935199069811524,2.3072753060008666,1.3846112917366227,0.6560815450843533
66,2.550450369638215,2.3961596298878898,1.5486279889243935,0.7643597634247725,0.20125649913344887,0.2517331022530329,0.5901213171577123,0.7614818024263431,2.4943261634125866,2.306090356572249,1.3726281970997618,0.6587182215222867
67,2.5511487302995017,2.3953514694134532,1.5457856758421793,0.7635869335260507,0.20071490467937608,0.2530329289428076,0.592396013864818,0.7611568457538995,2.4910804047741553,2.304671421414645,1.3708584949090121,0.6518927033687175
68,2.548825163155329,2.3954631732696057,1.5446144778352469,0.7664153894064125,0.2009315424610052,0.25574090121317156,0.5906629116117851,0.7581239168110918,2.4907218100086657,2.303693589552643,1.3654453006526213,0.6527139805838388
69,2.5516780542542246,2.3946596671225087,1.5413293689747618,0.7651373534310009,0.20212305025996533,0.2550909878682842,0.5948873483535528,0.7606152512998267,2.4907078470266466,2.3002847178969885,1.3733306831875542,0.6596926684189504
70,2.5459272097053725,2.3906118832593153,1.5360033375758233,0.7642715956557354,0.20342287694974004,0.25584922010398614,0.5992201039861352,0.7603986135181976,2.487781121371317,2.2995827607100305,1.3605999343316724,0.65600337354108
71,2.5479683438041594,2.3911655366524047,1.5313312391681109,0.7638296461187988,0.20028162911611785,0.2530329289428076,0.5949956672443674,0.7584488734835355,2.489018749323007,2.298215869394497,1.3634993687039645,0.6646858096329343
72,2.5469175236270583,2.3892853999675046,1.531194042291757,0.7736765102869096,0.20418110918544194,0.25584922010398614,0.5959705372616985,0.7570407279029463,2.4873732330480935,2.296903560645039,1.3565569105759856,0.6602000429890598
73,2.5452753923174827,2.387984303915728,1.5286802824076582,0.7706573856558708,0.19822357019064124,0.25574090121317156,0.5968370883882149,0.754657712305026,2.4872987638106587,2.295573269267223,1.346810220225845,0.6543935051823819
74,2.5440726718208406,2.3855778051207754,1.5185243285921253,0.749662085257122,0.2052642980935875,0.2564991334488735,0.6013864818024264,0.7652729636048526,2.4846889555350953,2.29344476075065,1.3451468271027405,0.6547398823386048
75,2.5452912593425046,2.3852424819919844,1.5197576195569757,0.7543897711424935,0.20125649913344887,0.25769064124783364,0.5996533795493935,0.7619150779896013,2.484034599423202,2.291610955778813,1.3482513692184792,0.6550196179897367
76,2.542496758895689,2.3829438789671795,1.5133182519023505,0.7539474513749729,0.20645580589254767,0.25888214904679374,0.6012781629116117,0.7653812824956673,2.4828689019849435,2.2891282952637564,1.3488346410582757,0.657215614252735
77,2.543050835409445,2.383688782901863,1.5134310135601712,0.7622818707180189,0.20645580589254767,0.2603986135181976,0.6024696707105719,0.762998266897747,2.4838930655600087,2.2900382162586657,1.3374167298526862,0.6578047568917894
78,2.54098875683763,2.3810848983156414,1.5120013946057191,0.7570948873483535,0.20537261698440207,0.2587738301559792,0.6009532062391681,0.7610485268630849,2.4837155664401,2.2885469274669625,1.33496590916784,0.6555048316148993
79,2.5413164637944106,2.381127633503033,1.5082926361771556,0.7570874298465934,0.20147313691507798,0.2561741767764298,0.6027946273830156,0.7598570190641247,2.4817742888187824,2.2865064280491767,1.3354428719399913,0.6537067274493609
80,2.5381081513350305,2.3779923093587523,1.506222729872996,0.7619331135080427,0.2052642980935875,0.2584488734835355,0.600736568457539,0.7598570190641247,2.4798251834651213,2.285237489168111,1.3266771868568565,0.6503989816331781
81,2.539238941318241,2.375493993379008,1.4969960548228987,0.7586082841949199,0.2076473136915078,0.2628899480069324,0.6061525129982669,0.762240034662045,2.4796916888946057,2.283882868351928,1.328264524040024,0.6578531513181055
82,2.537263390922877,2.375909920994909,1.5054544485214472,0.762103208016275,0.20548093587521662,0.26072357019064124,0.6037694974003466,0.7613734835355286,2.4797807557950606,2.28299812303672,1.3283481961519714,0.6552463577772963
83,2.540139342098137,2.3758022367850953,1.499703286632095,0.7636278175605232,0.2052642980935875,0.2632149046793761,0.5983535528596187,0.7598570190641247,2.47930178319974,2.2810555760534013,1.3204012495599544,0.6517102325809684
84,2.5361990308844238,2.372567479284012,1.4968280759180026,0.7595333317536829,0.2076473136915078,0.26603119584055457,0.6037694974003466,0.7644064124783362,2.4765722317753465,2.279035386427643,1.3217156739127491,0.6596806094799339
85,2.534137586993609,2.3717356240522096,1.4914558185861677,0.7641747539130199,0.20483102253032928,0.2570407279029463,0.6025779896013865,0.7597487001733102,2.4762273884315427,2.277416949875433,1.315020952935442,0.6572308994868392
86,2.5353631560062824,2.3722687560929376,1.49191649121263,0.7576735577508936,0.20743067590987868,0.258340554592721,0.6019280762564991,0.7637564991334489,2.4763056657549827,2.2772551062202124,1.3167406211072898,0.6543518277966583
87,2.536586186294952,2.370837761996317,1.4854636894768198,0.759477268265273,0.20678076256499134,0.2615901213171577,0.6064774696707106,0.7616984402079723,2.4746554951527298,2.2763346072086224,1.315284662891302,0.6565157197790294
88,2.5367696091042027,2.3719894964525565,1.4818012627613193,0.7564247699916052,0.20363951473136915,0.2600736568457539,0.6050693240901213,0.7616984402079723,2.474995684169194,2.2762438478254983,1.31209232323711,0.6536040677974707
89,2.534620367674935,2.3688962728146663,1.4819406810211764,0.7419336804897367,0.2029896013864818,0.2582322357019064,0.6068024263431543,0.7710138648180243,2.4738325254549394,2.2730765780708406,1.3084329641464472,0.6543360665518035
90,2.534027364059792,2.370742559846187,1.484337553820949,0.7584213177500813,0.20645580589254767,0.2636481802426343,0.6078856152512998,0.7601819757365684,2.472268248348137,2.2734360190776646,1.3096754579858103,0.6557614014094996
91,2.5360130693511698,2.3702887629305676,1.4747581019145364,0.7484711063589958,0.2050476603119584,0.2662478336221837,0.6105935875216638,0.7651646447140381,2.471908172660312,2.2715395922470756,1.2973770326716854,0.6560816508645202
92,2.5326452404002384,2.3646035020851386,1.4726673569175153,0.74830080029043,0.2050476603119584,0.2616984402079723,0.6084272097053726,0.7672227036395147,2.4710075603200825,2.2694155264975087,1.300033172660312,0.656181401561823
93,2.533255803523072,2.3656858447519498,1.4705425507067809,0.7460639199929593,0.2050476603119584,0.2634315424610052,0.6098353552859619,0.7670060658578857,2.470839158294519,2.269438163453206,1.2918642992783254,0.6553824439618988
94,2.5344274246506715,2.3688501526619365,1.4686407290876842,0.751457809368907,0.20288128249566725,0.2572573656845754,0.610051993067591,0.7679809358752167,2.469471420737652,2.268580920981369,1.2943123696788346,0.6546078686904246
95,2.533171814070624,2.3647448243879983,1.4646699531859293,0.7540565636170385,0.20580589254766032,0.26267331022530327,0.6052859618717504,0.7615901213171578,2.4708562946815427,2.267789262212955,1.297258558884857,0.6576835857107073
96,2.5305793537424175,2.36036616016302,1.4688986211343695,0.7546049280017872,0.20775563258232235,0.2652729636048527,0.612759965337955,0.7625649913344887,2.4703309903731587,2.26699696876354,1.2858913163791703,0.6552228216901809
97,2.528716565004874,2.3601844298364383,1.4644936176478554,0.7524429400624187,0.20721403812824957,0.26603119584055457,0.6094020797227037,0.7619150779896013,2.4675151223326472,2.2656903721430894,1.2906047748321057,0.6535407583676344
98,2.5300576459597055,2.361212189937175,1.4562370525075823,0.7581834181549231,0.20580589254766032,0.26646447140381285,0.6170927209705372,0.7610485268630849,2.4682932412397096,2.264310787207539,1.2839227474748158,0.6553448920026809
99,2.5325811376191507,2.362201657617526,1.4606837333798202,0.7501792973827448,0.20938041594454074,0.2652729636048527,0.6091854419410745,0.7644064124783362,2.46758536036341,2.2633181461221836,1.2812962259328964,0.6542399652702556
100,2.5296707021095104,2.3601918344481154,1.4553067159404787,0.7458276071003033,0.20818890814558058,0.2634315424610052,0.6107019064124783,0.7650563258232236,2.467753339268306,2.2626703483806327,1.2797104754522313,0.6545402222737489
101,2.5299508079912263,2.358517757528163,1.4574090967558493,0.74053955078125,0.20797227036395147,0.2657062391681109,0.6123266897746967,0.766681109185442,2.4657109358075173,2.2604972006336657,1.2800875817469128,0.6560314052852849
102,2.526508932923527,2.358567474206564,1.4555078040375866,0.741608194916459,0.2068890814558059,0.2637564991334489,0.6136265164644714,0.76592287694974,2.4658732025834054,2.2614229886535964,1.2813164299447575,0.6580593168632203
103,2.527862284377708,2.360102344426993,1.4532009501597705,0.7568885102429052,0.20775563258232235,0.26332322357019067,0.6126516464471404,0.7608318890814558,2.46593243947682,2.2595356589173528,1.278612054200065,0.6557969964356315
104,2.526846371655654,2.3560306542461005,1.4518935072979853,0.7509164793652513,0.20753899480069324,0.2650563258232236,0.6099436741767764,0.7648396880415944,2.463356903975303,2.2592018167108967,1.2797027535000542,0.6593456565817266
105,2.5266117512456674,2.357733714931759,1.4520899410677535,0.7551478975980286,0.21035528596187175,0.26440641247833624,0.6097270363951474,0.7646230502599654,2.463013753114168,2.2574924092152298,1.2711016623564775,0.6557376537620505
106,2.5263096430892547,2.3563424941778597,1.4402161173432084,0.7397436608061634,0.20829722703639514,0.2616984402079723,0.6139514731369151,0.7667894280762565,2.4636378560983534,2.256894751272747,1.2761776294410745,0.6592417804579181
107,2.527960871493176,2.356509626841421,1.4437867268739168,0.7425476285779083,0.20851386481802425,0.2651646447140381,0.6142764298093587,0.7650563258232236,2.463103454695624,2.2576576378357887,1.271375209867851,0.6540277702556326
108,2.524237832742093,2.3508588503303725,1.4411013915592505,0.7369916310963226,0.206130849220104,0.2668977469670711,0.6167677642980935,0.7704722703639515,2.461568796035529,2.2547218150861137,1.2654086795588713,0.6587040469799339
109,2.5249990268224654,2.3550598038751085,1.442895740528867,0.7451839876753412,0.20558925476603118,0.26429809358752165,0.612001733102253,0.7662478336221837,2.4617340246560877,2.2542320529137783,1.265239748632474,0.6542793683823928
110,2.523316064368501,2.3493375199712956,1.433215162782983,0.7396445447898613,0.2089471403812825,0.2621317157712305,0.6172010398613518,0.7664644714038128,2.4606336993609186,2.2540509572681975,1.264604856071274,0.6540247555208785
111,2.5266458124593805,2.3541016471241334,1.4368973703896772,0.7446941726129225,0.20775563258232235,0.26581455805892545,0.6181759098786829,0.7671143847487002,2.4597692638377384,2.2522937371371317,1.2645645538277188,0.6586525849287803
112,2.5251771606233753,2.349789201283579,1.4398171145539969,0.7552348488951474,0.20981369150779897,0.2650563258232236,0.6098353552859619,0.7638648180242634,2.459874620883882,2.253112898748917,1.258690475384532,0.6561452247447737
113,2.5282576906412477,2.3545429619800693,1.43990226758828,0.7564837424346025,0.20797227036395147,0.2650563258232236,0.6113518197573656,0.7580155979202773,2.460424043070299,2.2519763966366986,1.2593614389826149,0.655893309277513
114,2.5229809528000433,2.351726670818891,1.4322703343330265,0.7451297753398505,0.20959705372616985,0.26798093587521665,0.6095103986135182,0.7647313691507799,2.460423408389298,2.2527568427074307,1.2553443313677968,0.6527260395228552
115,2.5241948859943673,2.3510560245613084,1.438668130382095,0.7397220287620505,0.21544627383015597,0.26895580589254764,0.6150346620450606,0.769605719237435,2.4571391457701472,2.2496521948115253,1.2568907316264082,0.6552951753242797
116,2.519996682733969,2.346786737028813,1.432425090717071,0.7493158667711493,0.21317157712305027,0.2685225303292894,0.61763431542461,0.7596403812824957,2.4582984963983967,2.249070615454398,1.2524451085558383,0.6546827610485269
117,2.5230217839444324,2.349264108535529,1.432946375379116,0.7518892337792461,0.21089688041594454,0.2650563258232236,0.6190424610051993,0.7638648180242634,2.457244079695624,2.2486039133584272,1.262870061335572,0.6590020825999242
118,2.519969603011265,2.3438354703747835,1.4279161053265814,0.7456375201405437,0.21241334488734837,0.2701473136915078,0.6152512998266898,0.7657062391681109,2.457701473136915,2.2491378916404896,1.2564098549880849,0.6555165732134153
119,2.5230717121831674,2.3493973915457107,1.4343106221904787,0.7608985305865468,0.20699740034662045,0.26592287694974004,0.6152512998266898,0.7544410745233969,2.458264858305351,2.248851438948765,1.2505357765448981,0.6519222689253412
120,2.520113675598462,2.3440256631147096,1.426949909282929,0.7516343564673148,0.21133015597920277,0.26451473136915077,0.6179592720970537,0.7589904679376083,2.456512080941291,2.2468354805296795,1.2472460133570733,0.6553686925402133
121,2.5190275248456455,2.3435492292433926,1.4238949780654246,0.7494320662843913,0.20927209705372618,0.26668110918544197,0.6175259965337955,0.762023396880416,2.4593647604798528,2.2487331767222702,1.2546886001137347,0.6548460856260832
122,2.517356832891031,2.341765564070624,1.4188330797430135,0.7362139353099274,0.21143847487001732,0.26949740034662045,0.6217504332755632,0.7691724436741768,2.453841766410312,2.2462289370531847,1.2475969919505525,0.6578509299346025
123,2.520286520391031,2.344493211452015,1.4221053892033146,0.7431965899012944,0.21143847487001732,0.2699306759098787,0.6229419410745234,0.7675476603119584,2.4558818427074307,2.245945869326798,1.2490767507040728,0.6551605700620126
124,2.517201124485485,2.342075076838713,1.422044142486731,0.7466022352618609,0.21252166377816292,0.2703639514731369,0.6182842287694974,0.7632149046793761,2.4556751482614816,2.2456577241524047,1.2437231106815967,0.6582783875886861
125,2.51768559764948,2.342983516911287,1.418237537403867,0.728411801766275,0.20992201039861352,0.26819757365684577,0.6155762564991335,0.7711221837088388,2.457197536422227,2.245485514040836,1.249087857621588,0.6545761875304646
126,2.517007758340555,2.3428790061064775,1.4195882443538779,0.7469343320955644,0.21057192374350087,0.2717720970537262,0.6160095320623917,0.7631065857885615,2.4590499587034227,2.246385068579398,1.2414452405694865,0.6551660177406033
127,2.52000958791432,2.342732394795277,1.4140022053049177,0.7347783397760507,0.20959705372616985,0.26603119584055457,0.6220753899480069,0.7702556325823223,2.455286511928618,2.2439517016220756,1.241331315329831,0.65306887304349
