,dev-0-train-loss,dev-1-train-loss,dev-2-train-loss,dev-3-train-loss,dev-4-train-loss,edge-train-loss,dev-0-train-accuracy,dev-1-train-accuracy,dev-2-train-accuracy,dev-3-train-accuracy,dev-4-train-accuracy,edge-train-accuracy,dev-0-test-loss,dev-1-test-loss,dev-2-test-loss,dev-3-test-loss,dev-4-test-loss,edge-test-loss,dev-0-test-accuracy,dev-1-test-accuracy,dev-2-test-accuracy,dev-3-test-accuracy,dev-4-test-accuracy,edge-test-accuracy
0,0.710482486612462,0.7106183083466475,0.7105444737902133,0.7110640659695895,0.711173812892656,0.9198487809047335,0.7772963604852686,0.7780545927209706,0.7765381282495667,0.7761048526863085,0.7755632582322357,0.7378682842287695,0.8414326059911239,0.8418274003773463,0.8438943266042184,0.8416207941245785,0.8414226084740984,0.8926919862963711,0.7543327556325823,0.7560658578856152,0.755632582322357,0.7547660311958405,0.755632582322357,0.75736568457539
1,0.7106679721349654,0.7106213230814017,0.7103980740393468,0.7111849198101712,0.7113668088070029,0.9622791098556651,0.7720970537261699,0.7724220103986135,0.7737218370883883,0.7735051993067591,0.7729636048526863,0.7423093587521664,0.8372754816682542,0.8368850887028348,0.8383321805987862,0.8378021799454036,0.838193997353367,7.696814609978807,0.7569324090121318,0.7595320623916811,0.7582322357019065,0.7577989601386482,0.7595320623916811,0.7577989601386482
2,0.7243288459976169,0.7238940895120234,0.7235816148992634,0.7244022574333839,0.7239993936680839,0.9220606441927535,0.7726386481802426,0.7724220103986135,0.7718804159445407,0.7706889081455806,0.7710138648180243,0.7363518197573656,0.9001983639685699,0.8989942855810169,0.8995313343803433,0.8997040034580065,0.8991125263209153,8.741402597629838,0.74263431542461,0.7409012131715771,0.7417677642980935,0.7413344887348353,0.7404679376083189,0.7287694974003466
3,0.6990327884667461,0.6991589842057517,0.6991947379021339,0.6994498796644822,0.6996634498212738,0.964605215723841,0.7751299826689775,0.7743717504332756,0.775021663778163,0.7738301559792028,0.7759965337954939,0.7192374350086655,0.8574047530751088,0.8569503619724584,0.8576667494749073,0.8570492461814417,0.8570539426555667,1.4105609442580305,0.7582322357019065,0.7569324090121318,0.7599653379549394,0.7586655112651647,0.7595320623916811,0.7538994800693241
4,0.6993900080900671,0.6999063739743555,0.7004066612732885,0.7003022033585626,0.6999851273085463,0.9346059604162154,0.7738301559792028,0.7736135181975736,0.7738301559792028,0.7739384748700173,0.7726386481802426,0.7217287694974004,0.921523259923611,0.9184254709004943,0.9214304490353867,0.9215169068122447,0.9209507891788846,2.2423638017586653,0.7530329289428076,0.7530329289428076,0.7547660311958405,0.7530329289428076,0.7521663778162911,0.7131715771230502
5,0.6947875130321165,0.6947883592734511,0.6946043017831998,0.6947925375900401,0.694988019338307,0.928331292481315,0.7768630849220104,0.7765381282495667,0.7755632582322357,0.7770797227036396,0.7761048526863085,0.7182625649913345,0.854853903542255,0.8546776824487144,0.8560462481821637,0.8539002360566237,0.8551800058867324,1.2931650986497902,0.7551993067590987,0.7551993067590987,0.75736568457539,0.7560658578856152,0.7538994800693241,0.7569324090121318
6,0.7164313516335843,0.7162747969867038,0.7171217787823603,0.716767785454127,0.7170372075389948,0.8962899510534013,0.7728552859618717,0.7731802426343154,0.7731802426343154,0.7735051993067591,0.7739384748700173,0.724978336221837,0.8511389862726632,0.8501824895678608,0.8520136618118352,0.8501100606273737,0.8517086394324873,12.860362874573191,0.75,0.7517331022530329,0.7517331022530329,0.7508665511265165,0.7478336221837089,0.7266031195840554
7,0.7172765351664049,0.7181982506499134,0.7173804641802968,0.7177668791296578,0.7176184166655384,1.0826710084488735,0.7698223570190641,0.770580589254766,0.7697140381282496,0.769605719237435,0.7701473136915078,0.7047227036395147,0.8642502357889502,0.8653643397772539,0.8658026148996072,0.8648989564211365,0.866479767463856,0.9229210552144506,0.7677642980935875,0.7677642980935875,0.7677642980935875,0.766897746967071,0.766897746967071,0.7547660311958405
8,0.7050486123334597,0.7053126925199036,0.7055669880409174,0.7055348837602903,0.7055648724375813,0.9852427147083513,0.7746967071057193,0.7754549393414212,0.775238301559792,0.775021663778163,0.7744800693240901,0.7223786828422877,0.8801869647754953,0.8804412425287468,0.8820890095246313,0.8812084921104656,0.8810996116757186,0.8172459470130748,0.7435008665511266,0.7409012131715771,0.7413344887348353,0.74263431542461,0.7422010398613518,0.7564991334488734
9,0.6974521154340879,0.6980143899107724,0.697691443061498,0.6972329918185388,0.6977461314077393,0.9344793415565424,0.7776213171577123,0.7772963604852686,0.7770797227036396,0.7785961871750433,0.7769714038128249,0.7251949740034662,0.8798253226579785,0.8785205142026964,0.8786155843858703,0.877985430858784,0.8781572362114279,1.062211682106428,0.755632582322357,0.7560658578856152,0.7551993067590987,0.7534662045060658,0.7564991334488734,0.7521663778162911
10,0.7272073358968805,0.7277013821659716,0.7279310837982019,0.7270602485749296,0.7279021000324957,0.9567845706509965,0.7706889081455806,0.7685225303292894,0.7688474870017331,0.7687391681109186,0.7683058925476604,0.7216204506065858,0.8741720313629203,0.8728378416140736,0.8738251127031482,0.8725368087171889,0.8738330509675024,1.2824747139907586,0.7525996533795494,0.7551993067590987,0.7534662045060658,0.7538994800693241,0.7517331022530329,0.7543327556325823
11,0.7279517638208135,0.7283777405525618,0.7283962520817537,0.7282368942604528,0.7283969396528379,0.9433081773992634,0.766681109185442,0.7650563258232236,0.7655979202772963,0.7663561525129983,0.764948006932409,0.7241117850953206,0.8439509508618036,0.8437673452615325,0.8452942785605194,0.8441451771936962,0.8444067785706842,0.8072836866515142,0.7538994800693241,0.7564991334488734,0.7564991334488734,0.7560658578856152,0.7547660311958405,0.7582322357019065
12,0.7048961831130849,0.7049920728342992,0.7046015324584326,0.7054178380057138,0.704660134670846,0.9098931747251409,0.7717720970537262,0.7723136915077989,0.771338821490468,0.7727469670710572,0.7720970537261699,0.7312608318890814,0.8967507308545931,0.8964293019352174,0.8953647900185511,0.8945764053219113,0.8966266751754222,0.8161250890024406,0.737001733102253,0.7383015597920277,0.7400346620450606,0.737001733102253,0.7383015597920277,0.7482668977469671
13,0.7136083434318132,0.7132256307882907,0.713081293750677,0.7138528542873971,0.7138786117580156,0.9503194984158362,0.7678726169844021,0.7680892547660312,0.7671143847487002,0.7683058925476604,0.7681975736568457,0.712738301559792,0.8618375938934512,0.8610619372676935,0.8613360136799011,0.8614368657718705,0.8608998324676858,0.8925473148736012,0.7530329289428076,0.7534662045060658,0.7534662045060658,0.7512998266897747,0.7517331022530329,0.7482668977469671
14,0.7099390410054701,0.7094716513384153,0.709621330274453,0.7097379000182789,0.7100517497732073,0.9282628527133883,0.7726386481802426,0.770363951473137,0.7704722703639515,0.7714471403812825,0.7712305025996534,0.7205372616984402,0.8554580702835394,0.8565503961085447,0.8566090975931654,0.8554267079619435,0.8561770649468672,2.011065057080168,0.7677642980935875,0.7681975736568457,0.7673310225303293,0.7651646447140381,0.7694974003466204,0.7266031195840554
15,0.7166154091238356,0.7169894477936796,0.7168470147990684,0.7173603130585193,0.7172530519693728,0.8743988513120126,0.7674393414211439,0.7673310225303293,0.7664644714038128,0.7683058925476604,0.7674393414211439,0.728444540727903,0.8722263799796278,0.8741389750607919,0.8736118675311269,0.8723069224861714,0.8729353942738869,0.8121357418635482,0.7512998266897747,0.7504332755632582,0.75,0.7525996533795494,0.7512998266897747,0.7564991334488734
16,0.716452454776863,0.7173709968553672,0.7167483219034337,0.7164188695739006,0.716958983105638,0.8515481667873971,0.77328856152513,0.774263431542461,0.7746967071057193,0.7739384748700173,0.7739384748700173,0.733318890814558,0.8825789340860509,0.8817962538224986,0.8816515882878824,0.8798196352953721,0.8830735792940163,0.8320003747940063,0.7465337954939342,0.7478336221837089,0.7474003466204506,0.7491334488734835,0.7487001733102253,0.7517331022530329
17,0.7119528309311363,0.7130244898010994,0.7122107758679052,0.7122492798486243,0.7132935945454668,0.8571622375805622,0.7700389948006933,0.7691724436741768,0.7700389948006933,0.7702556325823223,0.7706889081455806,0.7325606585788561,0.8646611564080885,0.8648353506208912,0.8658718304576246,0.8642726161451025,0.8659878397938283,1.7953537590995405,0.7525996533795494,0.7495667244367418,0.7508665511265165,0.75,0.7495667244367418,0.7318024263431543
18,0.7100303821795115,0.7112598121682734,0.7101008846606911,0.7103819954539915,0.7103894529557517,0.8715213134342504,0.7738301559792028,0.7729636048526863,0.7730719237435009,0.7739384748700173,0.7741551126516465,0.7308275563258232,0.8623842391438873,0.863110368958379,0.8639041708081806,0.863992485884364,0.8641094184211057,1.416767780660963,0.755632582322357,0.75736568457539,0.755632582322357,0.7564991334488734,0.75736568457539,0.766897746967071
19,0.6869001735640977,0.6873271023173473,0.6868978992905113,0.6867680541357507,0.6868014277783796,0.8128422517297172,0.7785961871750433,0.7775129982668978,0.7769714038128249,0.7788128249566725,0.7774046793760832,0.7487001733102253,0.8374807045406031,0.8366184982517977,0.83741529149034,0.8374943235304781,0.8373992314991546,0.8949225172013096,0.75736568457539,0.7582322357019065,0.7564991334488734,0.7590987868284229,0.7586655112651647,0.7638648180242634
20,0.6926359973292624,0.6929993522022585,0.6928558085158958,0.6927626690790186,0.6924087286408687,0.8088984497704993,0.7796793760831889,0.7781629116117851,0.7793544194107452,0.7806542461005199,0.7801126516464472,0.7523830155979203,0.8712185887778032,0.8699236883034532,0.8712845591366601,0.870817292087826,0.8698769207637066,3.4586627733356203,0.7487001733102253,0.75,0.7491334488734835,0.7495667244367418,0.7495667244367418,0.75
21,0.7066172264271013,0.7068783447688746,0.7065324436234023,0.706651869431732,0.7069308646216963,0.8348018441291161,0.7694974003466204,0.770580589254766,0.7712305025996534,0.7704722703639515,0.7699306759098787,0.7413344887348353,0.8769761359051154,0.875082630115324,0.8757233299457015,0.8755859741924954,0.8779116743978636,0.8341481437716162,0.7508665511265165,0.7517331022530329,0.7521663778162911,0.7517331022530329,0.7508665511265165,0.7599653379549394
22,0.7052557827901592,0.7050143924494963,0.7054791376123809,0.7053532063237923,0.7050174600743339,0.8442277561234023,0.7758882149046794,0.7749133448873483,0.7751299826689775,0.7757798960138648,0.7761048526863085,0.737759965337955,0.8749672342576021,0.8746469971470444,0.87541468074768,0.874346853361386,0.8744294226389101,0.9416298118373136,0.7530329289428076,0.7521663778162911,0.7525996533795494,0.7530329289428076,0.7517331022530329,0.7664644714038128
23,0.7083178012788399,0.7081798110512348,0.7082246618419628,0.7081101548113897,0.7084871553259044,0.8409403729893306,0.7740467937608319,0.7714471403812825,0.7736135181975736,0.7720970537261699,0.7723136915077989,0.7366767764298093,0.8507176603560225,0.8488417109748932,0.8503798767020425,0.8489261328450936,0.8507107492129559,2.0830870711824097,0.7677642980935875,0.766897746967071,0.7677642980935875,0.770363951473137,0.7673310225303293,0.7577989601386482
24,0.7007235786530546,0.701029336225222,0.7007933406730665,0.7007765216265436,0.7017154263871588,0.8409381516058275,0.7723136915077989,0.7726386481802426,0.7731802426343154,0.7722053726169844,0.7725303292894281,0.7384098786828422,0.869255816502629,0.8678390357895162,0.8691319673478707,0.8683603160096206,0.8687792869746375,1.2191802975003392,0.7543327556325823,0.7551993067590987,0.755632582322357,0.7538994800693241,0.7560658578856152,0.7482668977469671
25,0.6855305848543111,0.6852294816094833,0.6854565387375433,0.6849859756654841,0.6854635202285528,0.8365247385960518,0.7807625649913345,0.7806542461005199,0.7810875216637782,0.7823873483535528,0.7804376083188909,0.7469670710571924,0.8671218122725264,0.8658507478712336,0.8667982640051553,0.8658040924130114,0.8667304536498812,1.1985046261311403,0.7582322357019065,0.75736568457539,0.75736568457539,0.7577989601386482,0.7569324090121318,0.744367417677643
26,0.705070561718073,0.7051770294559684,0.7045889446185821,0.7049060206685983,0.7049408223434792,0.8451221274337901,0.7728552859618717,0.7749133448873483,0.7739384748700173,0.7745883882149047,0.7743717504332756,0.7396013864818024,0.8508126541481481,0.8495013889448275,0.8508730397480613,0.8502022209779022,0.8509936186015296,1.4554990773804266,0.7569324090121318,0.7543327556325823,0.7538994800693241,0.7534662045060658,0.7560658578856152,0.7577989601386482
27,0.7055659302392493,0.7053747325877383,0.7050880683356803,0.70579346337806,0.7054096929328694,0.8489756989107181,0.7699306759098787,0.7698223570190641,0.7701473136915078,0.7680892547660312,0.7693890814558059,0.7428509532062392,0.8838212627988548,0.881117078367511,0.8831075990582257,0.8817836312477055,0.8834658136245903,3.678331045178855,0.7551993067590987,0.7543327556325823,0.7534662045060658,0.7525996533795494,0.7534662045060658,0.7525996533795494
28,0.6773295543016139,0.6775975483542298,0.6772740197140381,0.6772294333737272,0.677751194046523,0.8241122822621046,0.7828206239168111,0.7830372616984402,0.7828206239168111,0.7834705372616985,0.7828206239168111,0.746317157712305,0.8342485004580826,0.8337959375238915,0.8347724931285534,0.8347366044436625,0.8350653082029038,6.960283256796038,0.7655979202772963,0.766897746967071,0.7647313691507799,0.7651646447140381,0.7664644714038128,0.7478336221837089
29,0.68253906884681,0.6828437686173093,0.6824436551363464,0.6822326237035583,0.6825928051715501,0.8058986300199036,0.7836871750433275,0.7843370883882149,0.7833622183708839,0.783578856152513,0.7831455805892548,0.7484835355285961,0.8674419590464084,0.8676828141848797,0.8683690347642584,0.8681928165244065,0.8677911050811384,4.671696631086141,0.75736568457539,0.7577989601386482,0.7586655112651647,0.7569324090121318,0.7569324090121318,0.7435008665511266
30,0.6873116584129928,0.6879677598976387,0.6879431131187717,0.6879033926661341,0.6881282284106911,0.8146800763478932,0.778921143847487,0.7788128249566725,0.7783795493934142,0.7778379549393414,0.7788128249566725,0.7449090121317158,0.8389911321048307,0.8383490466988892,0.8395562628526209,0.8386378263476817,0.8394813498343298,0.8049131547144422,0.7664644714038128,0.7655979202772963,0.7651646447140381,0.7638648180242634,0.7638648180242634,0.7686308492201039
31,0.6842330853282063,0.6846773091387294,0.6843178681319053,0.684263444236081,0.6844434820799935,0.7894417218980178,0.7801126516464472,0.7807625649913345,0.7815207972270364,0.7810875216637782,0.7805459272097054,0.7531412478336221,0.8324783883433615,0.8319139424808311,0.8331698741202131,0.8328686812101659,0.8326952978064737,0.794274408028072,0.7642980935875217,0.7642980935875217,0.7647313691507799,0.7642980935875217,0.7638648180242634,0.7677642980935875
32,0.7111396987888594,0.711719744333568,0.7115343117011482,0.7119966768102794,0.7115989962731532,0.8022589989303509,0.7751299826689775,0.775021663778163,0.7754549393414212,0.7739384748700173,0.7744800693240901,0.7461005199306759,0.8474274646471444,0.8471450961648488,0.8486362230323217,0.8475884089643455,0.8474714592796471,0.8120926526638209,0.7603986135181976,0.7595320623916811,0.7608318890814558,0.7603986135181976,0.7608318890814558,0.7577989601386482
33,0.6910561176478552,0.6909547802480502,0.69071777978431,0.690387692773776,0.6905282217253845,0.7805467205609564,0.7749133448873483,0.7757798960138648,0.7753466204506065,0.7754549393414212,0.775238301559792,0.7525996533795494,0.8661035480594305,0.8649043805987624,0.8653699928697721,0.8647373208656675,0.8649291728253587,0.8480573504181834,0.7560658578856152,0.7560658578856152,0.7564991334488734,0.755632582322357,0.755632582322357,0.7729636048526863
34,0.6836744602672769,0.6838996133523343,0.6839851366172011,0.6845255674894389,0.6845007620403217,0.7664694959617363,0.7769714038128249,0.7780545927209706,0.7782712305025996,0.7781629116117851,0.7777296360485269,0.7595320623916811,0.8800003857091974,0.8794475738055991,0.8794457565353896,0.8798205292617428,0.8800148693279749,6.636455471428882,0.7538994800693241,0.7560658578856152,0.755632582322357,0.7543327556325823,0.7547660311958405,0.7357019064124783
35,0.6945973202921902,0.6942890768861026,0.6948867877186687,0.6945763229290782,0.6950856544322737,0.7748821397381391,0.7745883882149047,0.7741551126516465,0.775021663778163,0.7744800693240901,0.774263431542461,0.7611568457538995,0.8240632511920698,0.823504268968126,0.8234888847717172,0.8240258494840751,0.823820884270106,0.9535312077201632,0.7590987868284229,0.7586655112651647,0.761265164644714,0.7595320623916811,0.7603986135181976,0.7448006932409013
36,0.6706244139778759,0.6710039003263106,0.6710144254529083,0.6711675422443674,0.6712269378080319,0.7583485938853987,0.7846620450606586,0.7842287694974004,0.7848786828422877,0.7846620450606586,0.7846620450606586,0.7661395147313691,0.8848022348546073,0.8840677062601523,0.8855226025424342,0.8845657058563762,0.8840582453398812,0.7916723577567155,0.755632582322357,0.7586655112651647,0.75736568457539,0.75736568457539,0.75736568457539,0.770363951473137
37,0.6737799421340176,0.6741914269829127,0.6735575393332972,0.6738399194885994,0.6733473012517602,0.7355303309819108,0.7814124783362218,0.7818457538994801,0.7823873483535528,0.7811958405545927,0.7805459272097054,0.7694974003466204,0.8649107416126509,0.8636421067462637,0.8660342296653232,0.8646144141770732,0.865485988208698,0.8074535744029067,0.7590987868284229,0.7586655112651647,0.7590987868284229,0.7569324090121318,0.75736568457539,0.7534662045060658
38,0.6881587459888161,0.6885792221518902,0.6881972499695354,0.6877583151673526,0.6885431511150076,0.7556752117295819,0.7757798960138648,0.7759965337954939,0.7766464471403813,0.7766464471403813,0.7753466204506065,0.7606152512998267,0.8963968429966237,0.8954464907611057,0.894351259364619,0.8954798443117009,0.8953867700318943,0.8105515822174231,0.7525996533795494,0.7517331022530329,0.7512998266897747,0.7525996533795494,0.7504332755632582,0.7625649913344887
39,0.6809007456232398,0.681165777831185,0.681102256841015,0.6813533260669411,0.6813443347527621,0.7446803154110702,0.7785961871750433,0.7787045060658578,0.7777296360485269,0.7780545927209706,0.7788128249566725,0.7652729636048526,0.8802851568681529,0.8803685204201802,0.881727822835152,0.8804572841323641,0.879965538685202,1.0250532156053407,0.7616984402079723,0.7595320623916811,0.7608318890814558,0.7586655112651647,0.7599653379549394,0.7586655112651647
