,branch-0-train-loss,branch-1-train-loss,branch-2-train-loss,branch-3-train-loss,branch-0-train-accuracy,branch-1-train-accuracy,branch-2-train-accuracy,branch-3-train-accuracy,branch-0-test-loss,branch-1-test-loss,branch-2-test-loss,branch-3-test-loss,branch-0-test-accuracy,branch-1-test-accuracy,branch-2-test-accuracy,branch-3-test-accuracy
10,2.462379495233969,2.2393845371398395,1.5649371750433276,0.9060269096281954,0.2255199306759099,0.2884532062391681,0.5433275563258232,0.7134965337954939,2.3608385743879983,2.0895168892845537,1.350140179877058,0.7583490698961493,0.26949740034662045,0.33925476603119586,0.604419410745234,0.7855285961871751
11,2.462053480759857,2.238510158280979,1.5675571382149047,0.9157130937229203,0.22638648180242635,0.28986135181975736,0.5410528596187175,0.7151213171577123,2.357295785041161,2.085497454506066,1.341845004975899,0.7447654155552698,0.27079722703639514,0.3396880415944541,0.604419410745234,0.7863951473136915
12,2.461456034377708,2.2361423750270797,1.563889845611731,0.8943675023017764,0.22302859618717505,0.2884532062391681,0.5443024263431543,0.7192374350086655,2.3585869377572575,2.0915802372183707,1.3443554856748268,0.7498486814713767,0.2738301559792028,0.3362218370883882,0.598786828422877,0.7820623916811091
13,2.46250748923581,2.2393204343587523,1.5542110661286828,0.8844940344217125,0.2244367417677643,0.29636048526863085,0.5499350086655113,0.7223786828422877,2.3542484699956674,2.085077295683492,1.3431797391207214,0.744340549515273,0.27079722703639514,0.3349220103986135,0.6035528596187175,0.7781629116117851
14,2.454257694026213,2.229559252125758,1.5519679976914535,0.8964522178292894,0.22562824956672445,0.2910528596187175,0.5497183708838822,0.7183708838821491,2.3555764342098136,2.077189268644389,1.337108380666432,0.7317357319479798,0.27599653379549394,0.34532062391681106,0.6091854419410745,0.7894280762564991
15,2.4548147323846403,2.2298524747481587,1.5468140706239168,0.8780782557442862,0.22681975736568458,0.2983102253032929,0.5516681109185442,0.7242201039861352,2.350245536923202,2.0781577918517113,1.3346516362922443,0.7466109621256228,0.27339688041594457,0.3375216637781629,0.6031195840554593,0.7811958405545927
16,2.4529794464904677,2.2280038605529677,1.54131582911341,0.8878556752328857,0.21728769497400346,0.29581889081455803,0.5550259965337955,0.7214038128249567,2.3538769700498268,2.0818389416567373,1.3343642315790187,0.7336901263099815,0.2738301559792028,0.3375216637781629,0.6013864818024264,0.7816291161178509
17,2.459640635154896,2.230315368758124,1.5431097549623591,0.8701151247867471,0.22151213171577122,0.29657712305025996,0.5472270363951474,0.7238951473136915,2.355162622197249,2.0845826676234833,1.3321431654164861,0.7237468964099057,0.2738301559792028,0.33882149046793764,0.6052859618717504,0.7876949740034662
18,2.456933086005199,2.229127880605503,1.538691740515327,0.8750058707992581,0.21923743500866552,0.29300259965337955,0.5483102253032929,0.7207538994800693,2.3477522983914643,2.077498569852145,1.3282934020255632,0.7301954669390436,0.27339688041594457,0.33708838821490467,0.6000866551126517,0.7876949740034662
19,2.457322991700065,2.2307264304863517,1.5401194554267765,0.8762826374126679,0.22335355285961872,0.29170277296360486,0.5517764298093587,0.7281195840554593,2.3448674616821923,2.0707019825741986,1.323483472060496,0.7358875506052318,0.274263431542461,0.3396880415944541,0.6052859618717504,0.7790294627383015
20,2.45301520018685,2.223443677561742,1.5360733640462523,0.8685648635520472,0.22172876949740034,0.29809358752166376,0.5514514731369151,0.7274696707105719,2.352142598434792,2.0812285900942373,1.3156726645431651,0.7259212077387077,0.27902946273830154,0.33708838821490467,0.6096187175043327,0.7829289428076257
21,2.4527848109835357,2.2241521931190427,1.5294235996398398,0.8723005430330644,0.22974436741767765,0.29354419410745236,0.5542677642980935,0.7248700173310225,2.343414042190208,2.068827981138973,1.3179076936877165,0.7383338227429052,0.2751299826689775,0.33708838821490467,0.6126516464471404,0.7803292894280762
22,2.4482286476386483,2.2194187422145797,1.5209377030979203,0.858023499698738,0.2277946273830156,0.2957105719237435,0.5569757365684576,0.729419410745234,2.345714972378683,2.060229534499567,1.3111574381228337,0.7266732518346513,0.2772963604852686,0.34228769497400346,0.6135181975736569,0.7833622183708839
23,2.452383481030654,2.220742898342721,1.5239558228173744,0.860906485255091,0.22487001733102252,0.291919410745234,0.5556759098786829,0.7225953206239168,2.345030786259749,2.066177976400022,1.30830317188177,0.7237855061707918,0.27642980935875217,0.341421143847487,0.6087521663778163,0.7846620450606586
24,2.4487061393116334,2.2188902645011916,1.5228447079451906,0.8543280166811091,0.22270363951473138,0.29603552859618715,0.5561091854419411,0.7293110918544194,2.345779286720104,2.072246584569974,1.3118749449943132,0.7314556789563474,0.274263431542461,0.3375216637781629,0.6117850953206239,0.779896013864818
25,2.446915281087522,2.217775129982669,1.5184444645661828,0.8730728440309521,0.23158578856152512,0.29657712305025996,0.5536178509532063,0.7186958405545927,2.3426192100167893,2.0638262717314775,1.3061788945718695,0.7296206046225087,0.2781629116117851,0.3440207972270364,0.6139514731369151,0.7816291161178509
26,2.4501155542542246,2.2203371256228337,1.5223564266951906,0.8707545658951202,0.22476169844020796,0.2986351819757366,0.5548093587521664,0.7243284228769498,2.337018150184142,2.0697736558302644,1.3115585565153813,0.7336284564727307,0.2772963604852686,0.33578856152513,0.608318890814558,0.7850953206239168
27,2.4498018102794625,2.21521990427318,1.5185996440708946,0.8657960676857669,0.22757798960138648,0.3027512998266898,0.5519930675909879,0.7238951473136915,2.338453375487435,2.059360867769714,1.3054836015354203,0.7294438459637673,0.27253032928942805,0.3375216637781629,0.6143847487001733,0.7781629116117851
28,2.448494155857344,2.216157962792461,1.5165305840080698,0.8706200664130199,0.22487001733102252,0.2895363951473137,0.553184575389948,0.7281195840554593,2.3383501340446275,2.0601216387294192,1.303415281933763,0.7255728207593154,0.2738301559792028,0.34358752166377815,0.6165511265164645,0.7820623916811091
29,2.440546680364493,2.2055537126299827,1.5050862277607777,0.848598381055703,0.22768630849220103,0.2996100519930676,0.5569757365684576,0.7295277296360485,2.337991962399805,2.0600645174393413,1.3011526441656738,0.7162191566189612,0.28119584055459274,0.34358752166377815,0.6139514731369151,0.7850953206239168
30,2.441639389487652,2.2102875866551126,1.507388109970754,0.8476508552114926,0.23126083188908145,0.2987435008665511,0.5571923743500866,0.7322357019064125,2.3354079644849435,2.0618833016274913,1.299307943836655,0.7289971892094075,0.2781629116117851,0.3401213171577123,0.6130849220103987,0.7820623916811091
31,2.449337012226495,2.213855340121317,1.515050507914049,0.8741666109557789,0.22346187175043328,0.3006932409012132,0.5583838821490468,0.7244367417677643,2.335678338591313,2.057091883191616,1.295281950687825,0.7203834044458135,0.27946273830155977,0.34228769497400346,0.6148180242634316,0.7816291161178509
32,2.4415427064151864,2.2092280925043326,1.5037541381201256,0.8556422294735702,0.22584488734835356,0.2962521663778163,0.5636915077989602,0.730394280762565,2.332290411408687,2.0496324773884314,1.2908419339660961,0.7385134374661504,0.2781629116117851,0.3444540727902946,0.6187175043327556,0.7807625649913345
33,2.443696602171794,2.209950147922985,1.5077930364493068,0.8539688930147855,0.22768630849220103,0.2951689774696707,0.5612001733102253,0.7351603119584056,2.3320701771013863,2.0535234950444106,1.294817787315858,0.7153751895580589,0.27642980935875217,0.33838821490467935,0.6135181975736569,0.7829289428076257
34,2.442230912180459,2.204844985512348,1.4992838682706888,0.8578472699408308,0.23169410745233968,0.3018847487001733,0.5579506065857885,0.7292027729636048,2.3325880767980935,2.0483671350330375,1.2874132814192483,0.723020768454831,0.2772963604852686,0.3444540727902946,0.6161178509532063,0.7842287694974004
35,2.446487929213605,2.2109430005686743,1.5003508728133124,0.8609174335023559,0.22324523396880416,0.3003682842287695,0.5619584055459272,0.7329939341421143,2.329715722148505,2.0542307412397096,1.2906294216109726,0.7364217933377112,0.27599653379549394,0.34488734835355284,0.6169844020797227,0.7777296360485269
36,2.4367813295466854,2.201849291188258,1.4946058461736351,0.8538386776294411,0.2262781629116118,0.29636048526863085,0.5581672443674177,0.7293110918544194,2.3324772191832754,2.0604436335571923,1.286291271189883,0.7298860070610377,0.2824956672443674,0.3466204506065858,0.6143847487001733,0.7842287694974004
37,2.4387042014189775,2.2000338919654463,1.4936592194608427,0.8520099501056109,0.22811958405545926,0.30004332755632585,0.5609835355285961,0.7322357019064125,2.3270703717368932,2.0494200708134747,1.2839134388201365,0.722380163764623,0.28162911611785096,0.34228769497400346,0.6182842287694974,0.7837954939341422
38,2.4388334647828205,2.2050867989736784,1.4903785533673635,0.8639358705623105,0.22920277296360486,0.2990684575389948,0.5623916811091855,0.7218370883882149,2.3314077816968153,2.04642585741172,1.2772103612096513,0.722625203521041,0.27946273830155977,0.34575389948006935,0.6174176776429809,0.7811958405545927
39,2.435038495518306,2.1956761722134965,1.488899535075011,0.8651566265773939,0.23093587521663778,0.3070840554592721,0.5626083188908145,0.7282279029462738,2.3262664424691293,2.047558551437933,1.2791119712684142,0.7279486961959759,0.2768630849220104,0.34705372616984403,0.615684575389948,0.7807625649913345
40,2.438223324780654,2.198353468235485,1.480300771095104,0.8390975767033145,0.22671143847487002,0.302209705372617,0.5699740034662045,0.7319107452339688,2.325576544221187,2.0455269375541594,1.2781475734875976,0.7170175853180514,0.2781629116117851,0.3461871750433276,0.615684575389948,0.7837954939341422
41,2.4380690972974435,2.198442112015273,1.4791474499363626,0.8464201558607289,0.23147746967071056,0.29917677642980933,0.5641247833622184,0.7312608318890814,2.3222192932869365,2.042115315614168,1.2801774948887024,0.7180051489553997,0.27946273830155977,0.3496533795493934,0.6165511265164645,0.7868284228769498
42,2.4360728139893846,2.193342027052643,1.486249107215392,0.8509818197742905,0.2272530329289428,0.3050259965337955,0.5620667244367418,0.7314774696707106,2.3242900458324307,2.0413435435171143,1.2731464987611028,0.719352788280573,0.27642980935875217,0.34228769497400346,0.6191507798960139,0.7850953206239168
43,2.4315822343479203,2.1922002359320842,1.4779189190790187,0.8356249724971566,0.2358102253032929,0.30675909878682844,0.5649913344887348,0.7365684575389948,2.3245265702854203,2.041054340541053,1.2721573484212523,0.7231352225953206,0.2807625649913345,0.3466204506065858,0.6208838821490468,0.7846620450606586
44,2.4320440705562176,2.192366945474978,1.4796545600560551,0.8464344361832484,0.2345103986135182,0.306867417677643,0.5627166377816292,0.7295277296360485,2.322860321097812,2.046312672633232,1.268399084874621,0.7308952556325823,0.2751299826689775,0.34055459272097055,0.6217504332755632,0.779896013864818
45,2.4336360620667246,2.1946357184927425,1.475610055378033,0.8486693066575498,0.22974436741767765,0.29950173310225303,0.5576256499133448,0.729636048526863,2.3204212420114816,2.0387521409905762,1.2675987521325283,0.7225465559670169,0.28162911611785096,0.35008665511265163,0.6195840554592721,0.7885615251299827
46,2.433483527066183,2.192850995518306,1.4795247677913779,0.8454566043212467,0.23288561525129983,0.30470103986135183,0.5663994800693241,0.733102253032929,2.320784491104311,2.0355279615061743,1.2697964408781954,0.7270012761319324,0.2820623916811092,0.3496533795493934,0.6221837088388215,0.7833622183708839
47,2.432342159066291,2.193130255158687,1.4742966888269065,0.8608135573785475,0.23126083188908145,0.29430242634315423,0.5663994800693241,0.7275779896013865,2.320443455846512,2.0363509312039643,1.263820919255037,0.7348778789130199,0.2833622183708839,0.3427209705372617,0.6226169844020797,0.7785961871750433
48,2.4289694642276864,2.188321488775455,1.471331459190858,0.8441988781378629,0.23331889081455806,0.30361785095320626,0.5680242634315424,0.7285528596187175,2.317238316792136,2.033995418449415,1.2637626343831239,0.7248273350337142,0.28422876949740034,0.3444540727902946,0.6230502599653379,0.7829289428076257
49,2.432506118324848,2.1894017158389296,1.468807015509911,0.8400415589119368,0.2280112651646447,0.30621750433275563,0.5656412478336221,0.7359185441941074,2.31621817286341,2.036177028609727,1.2608044920182517,0.7267897686883936,0.2824956672443674,0.34748700173310226,0.6230502599653379,0.779896013864818
50,2.4283517080535097,2.1894034083215987,1.4673672416594454,0.8419782350959976,0.23256065857885616,0.3070840554592721,0.5667244367417678,0.7313691507798961,2.314393888106586,2.0336406317699307,1.2615518288967722,0.7255010489161341,0.2781629116117851,0.3461871750433276,0.6217504332755632,0.7803292894280762
51,2.4306268278812824,2.1853219863653597,1.4571289908741334,0.8260967181914807,0.2306109185441941,0.3092504332755633,0.56986568457539,0.732344020797227,2.3137651307950606,2.0255171380795063,1.261343547748321,0.7365676641877437,0.2772963604852686,0.3466204506065858,0.6243500866551126,0.7790294627383015
52,2.4325520269172443,2.1860766220753898,1.4581490290226928,0.8445672575687825,0.22866117850953208,0.31000866551126516,0.5673743500866552,0.729419410745234,2.317718981870126,2.0283203125,1.2552335795331455,0.7215929477632149,0.2820623916811092,0.3513864818024263,0.6269497400346621,0.7824956672443674
53,2.4352403240765814,2.1904091661476386,1.4650416646921036,0.8394938292081889,0.23104419410745233,0.30697573656845756,0.5672660311958405,0.7283362218370883,2.309957467910529,2.0259347581780762,1.2572759829939342,0.7239422723780059,0.2785961871750433,0.3496533795493934,0.6204506065857885,0.7846620450606586
54,2.4269164827502165,2.183524781331239,1.4620564426045277,0.8451500533978282,0.2306109185441941,0.30849220103986136,0.5736568457538995,0.7301776429809359,2.314134092016898,2.0313198149100953,1.252868123442916,0.7237005118067591,0.27772963604852685,0.35225303292894283,0.6239168110918544,0.7829289428076257
55,2.432557950606586,2.1871923912749134,1.455664358684467,0.8425401922321816,0.23288561525129983,0.3044844020797227,0.5699740034662045,0.7309358752166378,2.3113357834840773,2.0266318494773614,1.2535933522665728,0.7417208507941129,0.28292894280762565,0.3492201039861352,0.6239168110918544,0.7751299826689775
56,2.424468306569541,2.1796676133286397,1.453962038459976,0.835824949902513,0.2345103986135182,0.30589254766031193,0.5723570190641247,0.7374350086655113,2.3086923371154677,2.019422084867851,1.2503867322898614,0.7292688326777784,0.2833622183708839,0.35181975736568455,0.6234835355285961,0.7829289428076257
57,2.427539104812067,2.183568574320299,1.4558418578043761,0.8406096512977957,0.22866117850953208,0.30340121317157714,0.5678076256499134,0.7295277296360485,2.30924324022422,2.0214386779679376,1.247432609571328,0.7277933580210139,0.28466204506065856,0.3513864818024263,0.6260831889081456,0.7790294627383015
58,2.4279838046333406,2.1847006336655115,1.4610526946016573,0.8356883877071599,0.2288778162911612,0.30870883882149047,0.5695407279029463,0.73407712305026,2.3085793638973136,2.018045673337305,1.2498769776659986,0.7274835808025076,0.28292894280762565,0.3535528596187175,0.6260831889081456,0.7816291161178509
59,2.421729023369801,2.176893845794519,1.451771013864818,0.8377272475323603,0.2389514731369151,0.3159662045060659,0.5720320623916811,0.7319107452339688,2.312409240616876,2.026838755483644,1.2463740674420494,0.7248993184372292,0.27642980935875217,0.34705372616984403,0.6230502599653379,0.7829289428076257
60,2.428821160433817,2.1846796891924827,1.456898601670819,0.84217038476901,0.23169410745233968,0.30827556325823224,0.5734402079722704,0.7338604852686309,2.308174860539428,2.024391637104636,1.2428907265489602,0.7288370380368555,0.28422876949740034,0.34532062391681106,0.6252166377816292,0.7824956672443674
61,2.422364339051668,2.1745480648153164,1.4495542846891247,0.8440531130679971,0.23840987868284227,0.3091421143847487,0.5750649913344887,0.7309358752166378,2.3053867069026213,2.01677969630091,1.242314118859673,0.7160938071212901,0.2803292894280763,0.3535528596187175,0.628682842287695,0.7881282495667244
62,2.4230043090608753,2.1751139887077557,1.4370650319540728,0.839996866791459,0.23266897746967072,0.3106585788561525,0.574523396880416,0.7281195840554593,2.3044698044167027,2.012625286029571,1.242342573724545,0.7302878130246696,0.2820623916811092,0.35398613518197575,0.628682842287695,0.7837954939341422
63,2.4240587257636483,2.176809856342071,1.446821030958893,0.8455589995227198,0.23158578856152512,0.3053509532062392,0.5707322357019065,0.7292027729636048,2.3062428915727904,2.01964104981315,1.2416377604730828,0.7425607982086764,0.2803292894280763,0.3513864818024263,0.6278162911611785,0.7790294627383015
64,2.424201105868176,2.175902685631499,1.442834176471783,0.8364528080826202,0.23212738301559793,0.3094670710571924,0.574740034662045,0.7353769497400346,2.3046117614005635,2.0197569848759747,1.2363374336546793,0.7251505992234889,0.27946273830155977,0.35051993067590986,0.6295493934142115,0.7807625649913345
65,2.422370474301343,2.174667384843479,1.4396775905139731,0.8258204732858535,0.23353552859618718,0.31130849220103984,0.576473136915078,0.735051993067591,2.3033074919437824,2.0166857635127817,1.2349902174501732,0.7291816698203261,0.2885615251299827,0.35918544194107455,0.6278162911611785,0.7837954939341422
66,2.418338345902838,2.1708510479852685,1.4398396457295277,0.8396130963462685,0.23537694974003467,0.3063258232235702,0.5743067590987868,0.7281195840554593,2.3039172088252817,2.011400563258232,1.2391651490738735,0.7294590783077881,0.2889948006932409,0.360051993067591,0.6282495667244368,0.7842287694974004
67,2.4222481924285097,2.1774474991876085,1.443354932232994,0.8399266287606965,0.2389514731369151,0.31152512998266896,0.5751733102253033,0.7314774696707106,2.302413014853228,2.008227369814233,1.2315871637036937,0.718992183691914,0.2876949740034662,0.3578856152512998,0.6304159445407279,0.7837954939341422
68,2.41660905173581,2.170020038994801,1.4303836392777838,0.8394208408930892,0.23765164644714037,0.31206672443674177,0.5796143847487002,0.7349436741767764,2.299286153122292,2.013058138472162,1.2322620411679484,0.7314760416384586,0.27989601386481805,0.3492201039861352,0.628682842287695,0.7837954939341422
69,2.4234102933410964,2.174749893373592,1.4353099274263432,0.8318638528860215,0.22931109185441942,0.30719237435008667,0.5773396880415944,0.7391681109185442,2.301096474897097,2.018053501069649,1.2411438728742417,0.7376769807970917,0.28422876949740034,0.34878682842287695,0.6265164644714039,0.7794627383015598
70,2.424449266139515,2.1774836760046576,1.4380370459068998,0.8313453185083135,0.2296360485268631,0.31022530329289427,0.5775563258232236,0.7375433275563258,2.299668654205481,2.013313703355178,1.2314236275658037,0.7324435070441129,0.28596187175043325,0.35528596187175043,0.6299826689774697,0.7811958405545927
71,2.4165165998700173,2.166147215527513,1.4310580936213713,0.8193579926647802,0.23526863084922012,0.3157495667244367,0.5788561525129983,0.7384098786828422,2.298822412870992,2.008175960653163,1.2327148860620667,0.7282813748205968,0.2807625649913345,0.3496533795493934,0.6256499133448874,0.7837954939341422
72,2.4177719988897315,2.1648636789834272,1.42430910741849,0.8245907259565912,0.23461871750433275,0.31683275563258234,0.5835138648180243,0.7374350086655113,2.2991274828720756,2.006955257528163,1.2264852804782278,0.7276013670182517,0.2885615251299827,0.3548526863084922,0.6312824956672444,0.7850953206239168
73,2.4200308285718153,2.166923218831239,1.4248255261928617,0.8135909637504062,0.2380849220103986,0.31293327556325823,0.5797227036395147,0.7388431542461005,2.2986218536747183,2.0156905837034227,1.2264973394172443,0.7242099490901213,0.285528596187175,0.35051993067590986,0.6273830155979203,0.7868284228769498
74,2.4188094907658146,2.164766995910962,1.431555471965717,0.834760484083893,0.23743500866551126,0.31347487001733104,0.5813474870017331,0.7354852686308492,2.299117116415728,2.010816656737435,1.2252367571693565,0.7285271550381824,0.28682842287694976,0.35398613518197575,0.6308492201039861,0.7790294627383015
75,2.417854507419844,2.1678828565045496,1.4314793102456131,0.8206871204607615,0.2355935875216638,0.31369150779896016,0.5746317157712305,0.7405762564991335,2.2942871939991334,2.0010865738734833,1.2238278711275996,0.7245772707193728,0.287261698440208,0.35528596187175043,0.6282495667244368,0.7816291161178509
76,2.4126761451337737,2.1652599314883014,1.4293703710599004,0.8287865491632366,0.2380849220103986,0.31347487001733104,0.579181109185442,0.7392764298093587,2.2933341146961657,2.006504845577881,1.224479371174989,0.7238302511813529,0.285528596187175,0.3531195840554593,0.6291161178509532,0.7855285961871751
77,2.419398474734619,2.1666833094129117,1.4208464994380958,0.8349440655633936,0.2378682842287695,0.31488301559792026,0.584055459272097,0.7346187175043327,2.297934917271447,2.011457261427643,1.2248756236798635,0.7327904659912533,0.27989601386481805,0.35398613518197575,0.6308492201039861,0.7833622183708839
78,2.4100997633909227,2.1578502423635184,1.423669031629116,0.8188052384031087,0.24057625649913345,0.31520797227036396,0.5826473136915078,0.7376516464471404,2.3013213635317373,2.015582899493609,1.2249858466136807,0.7368882309832647,0.2833622183708839,0.35268630849220106,0.6308492201039861,0.7837954939341422
79,2.41240957911341,2.160914905356369,1.4246460172497835,0.8328702982831456,0.23526863084922012,0.31650779896013864,0.5776646447140381,0.7332105719237435,2.295414175896339,2.0020045341610704,1.2201066306393522,0.7314694303780329,0.28942807625649913,0.3561525129982669,0.6330155979202773,0.7794627383015598
80,2.411599091475303,2.159706684291053,1.4212717357086764,0.8267482182388702,0.23418544194107452,0.3179159445407279,0.5783145580589255,0.7359185441941074,2.293082992580156,2.0046183620829723,1.2188053230272422,0.7348363073074632,0.2837954939341421,0.35225303292894283,0.6312824956672444,0.7777296360485269
81,2.4141900708811743,2.1616885814964255,1.4165316206537044,0.8291434514460572,0.2329939341421144,0.3153162911611785,0.5808058925476604,0.736026863084922,2.294457711628033,2.0098157647990686,1.2201341334827231,0.7355817401429809,0.28292894280762565,0.3548526863084922,0.6317157712305026,0.7794627383015598
82,2.41128407813854,2.160492630930459,1.4151737206523505,0.8176355213185117,0.24285095320623917,0.3192157712305026,0.5805892547660312,0.7422010398613518,2.2911374837521663,2.0034786865657495,1.2170350919356585,0.7266034898146393,0.2837954939341421,0.35225303292894283,0.6330155979202773,0.7816291161178509
83,2.41288558986406,2.1618846979256934,1.415413735850845,0.8260246818978824,0.2373266897746967,0.31336655112651646,0.5786395147313691,0.737976603119584,2.2933895435035745,2.0038220489872183,1.2185491234632257,0.7200177752992309,0.28596187175043325,0.3578856152512998,0.6325823223570191,0.7824956672443674
84,2.4121988650211224,2.158803321666486,1.4172493390855179,0.8324049184392602,0.2329939341421144,0.31466637781629114,0.5788561525129983,0.7298526863084922,2.3001139887077557,2.0126525773126085,1.2231441081293328,0.7320961778663887,0.2915944540727903,0.3565857885615251,0.6304159445407279,0.7820623916811091
85,2.4149267239628465,2.1626780491767765,1.4185283270824307,0.821033973627735,0.2355935875216638,0.31520797227036396,0.5780979202772963,0.7383015597920277,2.2912663239953424,1.9994091119881932,1.2151277697478877,0.7218877570881174,0.28986135181975736,0.354419410745234,0.6330155979202773,0.7829289428076257
86,2.41033205663724,2.15731943748646,1.4162020096539212,0.817853745802643,0.23700173310225303,0.31683275563258234,0.5812391681109186,0.7398180242634316,2.2911962975249134,1.998083263377383,1.2153664098042136,0.7229461405471458,0.2850953206239168,0.3617850953206239,0.6325823223570191,0.7859618717504333
87,2.412076371587955,2.16059079492526,1.4089873791567373,0.8096054315153813,0.23494367417677642,0.31174176776429807,0.582863951473137,0.74263431542461,2.2885835274046795,2.0031632501083187,1.2149821104581888,0.7263389865075282,0.285528596187175,0.35571923743500866,0.6321490467937608,0.7811958405545927
88,2.4143550879413995,2.1618028240765814,1.4172578014988626,0.8293679169600303,0.23461871750433275,0.31152512998266896,0.5798310225303293,0.7318024263431543,2.292504375067699,2.0048625027079723,1.2120390946571706,0.719300744438502,0.287261698440208,0.36221837088388215,0.6334488734835355,0.7863951473136915
89,2.415358307043436,2.1567896904110704,1.409146155187121,0.8289169761089147,0.23234402079722705,0.31163344887348354,0.5798310225303293,0.7366767764298093,2.291549814842396,2.002092543259857,1.2125846029774154,0.7295662865068512,0.2824956672443674,0.3548526863084922,0.6338821490467937,0.7837954939341422
90,2.410167462697682,2.155101015828098,1.4076570877789212,0.8219565882426614,0.23624350086655113,0.3173743500866551,0.5831889081455806,0.74144280762565,2.2894900634342505,2.0010463774100953,1.2157830778812826,0.7350416795013269,0.28682842287694976,0.3574523396880416,0.6334488734835355,0.7820623916811091
91,2.4070342541567373,2.1571988480962956,1.40933592480638,0.8104080385310605,0.24003466204506066,0.3128249566724437,0.5787478336221837,0.7439341421143848,2.2870306745558926,1.998065915430026,1.2098924977320733,0.7319886523268252,0.28422876949740034,0.35831889081455803,0.634315424610052,0.7833622183708839
92,2.4130173919519065,2.158997745613085,1.4085184556772639,0.821808390228959,0.23277729636048528,0.31694107452339687,0.5855719237435009,0.7436091854419411,2.2873808069080375,1.9941634735160312,1.209012406744205,0.728411801766275,0.2889948006932409,0.36568457538994803,0.6325823223570191,0.779896013864818
93,2.414965651064233,2.159979174000758,1.4122001343831239,0.83038330078125,0.23873483535528597,0.3192157712305026,0.5805892547660312,0.7383015597920277,2.285716250203098,1.993782876475845,1.2071407324726495,0.7328583239682626,0.2885615251299827,0.3613518197573657,0.6373483535528596,0.7820623916811091
94,2.412284546956239,2.1548625873321057,1.407263479778217,0.8355549989168111,0.23602686308492202,0.3107668977469671,0.57842287694974,0.7378682842287695,2.2857562351061524,1.9926922829560225,1.2116023283484076,0.7254422880334706,0.2850953206239168,0.3548526863084922,0.6325823223570191,0.7850953206239168
