,exit-0-train-loss,exit-1-train-loss,exit-2-train-loss,exit-3-train-loss,exit-0-train-accuracy,exit-1-train-accuracy,exit-2-train-accuracy,exit-3-train-accuracy,exit-0-train-time,exit-1-train-time,exit-2-train-time,exit-3-train-time,exit-0-test-loss,exit-1-test-loss,exit-2-test-loss,exit-3-test-loss,exit-0-test-accuracy,exit-1-test-accuracy,exit-2-test-accuracy,exit-3-test-accuracy,exit-0-test-time,exit-1-test-time,exit-2-test-time,exit-3-test-time
0,6.554051891751817,6.316693686303191,5.108267696561026,2.1628626478827506,0.01098529699875192,0.019613368124530215,0.09090540109134874,0.5133991119034442,8.362699654062874,23.109130298603613,50.80046759956343,69.49506681527787,5.89150875,5.398064375,3.5266059375,1.7371240625,0.03212,0.05558,0.24482,0.59018,8.844417727927212,23.370676383951224,50.28486550392576,67.55663267198094
1,5.761456547038755,5.098850891413844,3.249061792881022,1.7032851689124056,0.04198125615161802,0.0865140922299747,0.2929017060227121,0.5895734123654449,8.447487912275024,23.15068993169548,50.88058772369909,70.03358907371268,5.201259375,4.4840934375,2.965040625,1.692661875,0.07684,0.13784,0.34828,0.60582,8.315861824024468,22.270704608110247,46.61679446413664,62.29769392008025
2,5.116997237674714,3.998466632375014,2.848774008384543,1.6028204168543212,0.08705812747284312,0.2069332101123429,0.3661513292178147,0.6098681904857056,8.332918180926184,22.935656233686398,50.64796726862186,69.70299534175489,4.6692565625,3.3677909375,2.74297,1.66075328125,0.12354,0.28824,0.38974,0.60984,8.377944832001813,22.332998783905058,46.630290336010695,62.304602239951656
3,4.727048854677025,3.24021848830012,2.6115849846272967,1.5245541759973524,0.12438971656310223,0.3116268214838503,0.41041956278923825,0.6260425065584736,8.436693923042293,23.131770122281907,51.129932736383935,70.1986323055134,4.373213125,3.0348634375,2.5587284375,1.63475328125,0.16028,0.3483,0.42756,0.62018,8.280614431942814,22.0137881598901,46.199091999731024,61.90119388793129
4,4.482988556526979,2.9769298225758236,2.4460845073280844,1.4637782389025007,0.15028017424738538,0.35479215434053485,0.44251608104173773,0.6394896215715827,8.336657446318402,22.932414702810846,50.742446713631836,69.5531097448592,4.221719375,2.9219196875,2.44916140625,1.59774296875,0.1773,0.36806,0.44684,0.62478,8.16885433610063,21.891329760067165,46.00407635210548,61.73343305609189
5,4.325155502756472,2.8234521729017374,2.3282031148164135,1.415461938217266,0.1682286540318319,0.3812305499595291,0.46525550533224785,0.6492166907202573,8.35735522459887,23.03641558827095,50.73038155434283,69.51044891783222,4.177109375,2.8006390625,2.3687884375,1.55935359375,0.18722,0.39132,0.46374,0.63592,8.278313632034697,22.14555449594278,46.23760441601742,61.97524099207483
6,4.2054501872121275,2.7168692684091926,2.2394155094534907,1.3811503496421622,0.18305810249561533,0.39996503188108967,0.4828379126218518,0.6568878218062126,8.371184546661175,22.970812426265447,50.58265633246617,69.32174773271717,4.008959375,2.7204184375,2.310443125,1.564733125,0.2074,0.40356,0.47708,0.63468,8.236951487930492,21.94816294425167,46.08577289620414,61.74366502385587
7,4.102414829604571,2.6407880471476397,2.1671690731965465,1.351135819920432,0.196505998047093,0.4136580164802871,0.4965426052965773,0.6631703751345454,8.314838318765734,22.829963844241828,50.41260796279026,69.14497487050626,3.9474484375,2.650993125,2.23850765625,1.52452453125,0.21782,0.41786,0.4906,0.64166,8.313913919655606,22.259544351659716,46.31777123171836,62.05770467163995
8,4.019816698369533,2.5835615107164016,2.107868646320113,1.3281414522852992,0.20769657663676944,0.4235458765328798,0.5082335089804842,0.6682977316774472,8.357748455703128,22.93062837658595,50.520299885092186,69.25974137601109,3.9114821875,2.6468196875,2.228335625,1.55874453125,0.2266,0.41914,0.49102,0.63604,8.215326655786484,21.92238758413121,45.913224896071476,61.63907161578536
9,3.953959163793635,2.5352660894325254,2.052300168518234,1.3061693947783544,0.21656193142658217,0.4326891029818907,0.5197480109931024,0.6729552041224914,8.342873793903607,22.941719362337466,50.55529626585421,69.29631511998906,3.8006234375,2.56105453125,2.13358828125,1.53809046875,0.2368,0.43054,0.50972,0.64126,8.18193801579997,21.970715808076783,46.07690022394061,61.76797471980564
10,3.9026145693730796,2.4966815411261765,1.9961794598206166,1.2924535794318774,0.2237663005681539,0.43960233131199916,0.531317150691518,0.6758486598546481,8.328917550202204,22.900576103054746,50.50774489024717,69.23809198855186,3.79075,2.5466903125,2.09855859375,1.53392703125,0.24022,0.4334,0.51742,0.6415,8.161289439601823,21.9184374398645,46.04558460805565,61.72953302413225
11,3.855066903846259,2.4607758005006373,1.93030377772765,1.2793383883599874,0.22966092632732502,0.44565150366814005,0.5446393795656617,0.6782917449481606,8.320701032765129,22.91492005790535,50.512741102432805,69.25644001467171,3.74368,2.5191034375,2.045173125,1.52048203125,0.25056,0.44066,0.5254,0.64316,8.279690591860563,22.07897737589665,46.1076824640017,61.777358783893284
12,3.811423491238847,2.4290147186120152,1.8578727441465477,1.2700991556916468,0.23608631817709946,0.45149695551009356,0.5595086354862403,0.6805623310622269,8.32376268275467,22.91538813210727,50.509901456135466,69.28988535349148,3.6888415625,2.50757578125,1.96905453125,1.5098925,0.2542,0.44558,0.54696,0.64564,8.206169759500773,21.8938988795504,45.92677494347095,61.64858239915222
13,3.7737028037718736,2.40072234923316,1.7880797351164992,1.2591203957017314,0.24129016748011772,0.45671563504211393,0.5742061729657414,0.6829250207037803,8.296684951338019,22.888051790248912,50.47135507979789,69.32765850422685,3.6635784375,2.47817625,1.9243784375,1.51049203125,0.25478,0.44798,0.5541,0.64658,8.280849055554718,22.03000668782741,46.095757535472515,61.76680284800008
14,3.7414532999991414,2.375385878655944,1.7307015791071734,1.2456447910381707,0.2457657744852935,0.4614730163983306,0.5855731532267066,0.6859144826552667,8.32914262112089,22.938759283517467,50.5735923520557,69.46172026271364,3.6331653125,2.46521046875,1.88919578125,1.500000625,0.26322,0.45506,0.56366,0.6492,8.197724511865527,22.022612768057733,46.1539131837897,61.90583324840292
15,3.7118787012153764,2.3529918425935104,1.6846931352431025,1.23131586280321,0.2503803173200683,0.46590335217813134,0.5951675308527303,0.6890842489698845,8.239361985994934,22.774545117694995,50.34954083037982,69.08371878677667,3.613895625,2.442761875,1.84999703125,1.48948921875,0.26546,0.45344,0.56632,0.64908,8.215844063833355,21.938547903914003,46.01884841607884,61.795921055655924
16,3.682664711157874,2.329686332851221,1.645680851910797,1.2128315434287646,0.25483953301950485,0.47102914764429615,0.6030845315247739,0.6932242244765905,8.230116170190284,22.81890703231051,50.4368217114649,69.19625779841232,3.5827975,2.40629296875,1.8123946875,1.48666328125,0.27154,0.46298,0.57522,0.65164,8.217826464045793,21.98152275275439,46.04147983983159,61.73624911997467
17,3.6576913860566185,2.3081787932408497,1.6100521048387915,1.1959967943289205,0.25823019169241795,0.4744799077715864,0.6104973044107442,0.6965266823138592,8.233875530985477,22.767892662981453,50.32385094224598,69.04083859717328,3.58085875,2.4056771875,1.818693125,1.4907790625,0.27344,0.4648,0.5765,0.64968,8.25580339184031,21.99633136000484,46.036678719967604,61.74761158369481
18,3.6329889077692448,2.290749566606071,1.5809306085779606,1.1787664098435255,0.2613273679387621,0.4778401254481266,0.6162623608007387,0.7007564197329466,8.22769308260707,22.787218330642393,50.366519592089475,69.10751587678729,3.5852528125,2.3842940625,1.78814703125,1.47836046875,0.27286,0.46956,0.58126,0.65266,8.22547331219539,21.92414790438488,45.8982042244263,61.594965952709316
19,3.610756833418282,2.2710438998194613,1.552868790719711,1.161659545554951,0.2651520059445802,0.48137596425758705,0.6217643757605371,0.7044491467544824,8.194650145521056,22.745227964565256,50.32698418312107,69.06784591052696,3.557803125,2.3771575,1.769536875,1.4561159375,0.27448,0.467,0.5853,0.65666,8.207537504155189,22.106042976006865,46.287768704425545,61.98270064022392
20,3.5869351926797988,2.2513714059135146,1.5273513328082913,1.1446856654909157,0.2686183768392411,0.48539807847064437,0.6272265832635402,0.7081910476932359,8.238241197658509,22.838617989901273,50.49918143442576,69.28555537932228,3.4861253125,2.33572078125,1.7386796875,1.45156375,0.28648,0.47634,0.59254,0.66018,8.24265228850767,21.89384531158954,45.90714083254338,61.565136672072114
21,3.5660885739329844,2.2339786694474646,1.5023795687837729,1.1269097822532113,0.27131982013273837,0.48882151975503585,0.6325061447883062,0.7120461266954269,8.224892178397242,22.808527237799037,50.42474658003494,69.15528498127756,3.5335546875,2.362801875,1.744885,1.45170546875,0.27904,0.47136,0.5936,0.66112,8.241948576271534,22.11034943977371,46.51710150396451,62.306920416075734
22,3.5456369076006484,2.2165018299722052,1.4794143737701642,1.1092793718539424,0.275235781127675,0.4923917022527118,0.6372744536816825,0.7161416115151265,8.242443836209738,22.834423717141846,50.43681000327926,69.15634859812437,3.462645,2.36735046875,1.729905625,1.44057765625,0.29,0.47552,0.59826,0.66228,8.229871359933167,21.98204793598503,45.97526137616485,61.70392390388995
23,3.526441517772468,2.200796617458926,1.4578793201823026,1.0930850544854809,0.27759378753901714,0.4953913112029891,0.6420060772717374,0.7195018291916666,8.216271047636951,22.84672595755567,50.52559524312431,69.33703170098582,3.498743125,2.3199009375,1.70231171875,1.42504921875,0.28326,0.4791,0.59804,0.66468,8.241655358821154,22.03136300742626,46.09727564785629,61.74876153588295
24,3.5076879126608786,2.1824073286308496,1.4347955809039727,1.0745521465975942,0.280103218393855,0.49863054543240654,0.6468376097729648,0.7235325293267778,8.23473960888159,22.88380556728102,50.54067553846432,69.33522968165006,3.4355184375,2.29421296875,1.68089328125,1.420033125,0.29442,0.48108,0.60284,0.66446,8.187504991069437,21.942290528677404,46.03486576061696,61.75508723180741
25,3.4886119452030844,2.165841962835446,1.4138867142222677,1.0562090071005574,0.2835906638244663,0.5022709763832506,0.6509877322784617,0.7280073557935851,8.212888098586388,22.90257043825275,50.591032444095234,69.3823493715032,3.45880875,2.29902734375,1.66678109375,1.415225,0.28738,0.48434,0.60642,0.66742,8.237987295426429,22.126897886805235,46.21779318381101,61.87842774435878
26,3.4701709457080927,2.14955076114199,1.39301189852689,1.0385126412091477,0.2863849911838191,0.504896707455,0.6551659541652259,0.7320325921601165,8.225319495772288,22.91586318997544,50.60661911756468,69.4001707168516,3.415224375,2.2863315625,1.6777115625,1.41080234375,0.29678,0.48648,0.60896,0.66912,8.180817025527357,22.017288417480884,46.13348774470389,61.79995686415583
27,3.454305722829264,2.1329485149086733,1.3737929949803578,1.0201021802778247,0.28855332677160744,0.508309221202232,0.6594916978036431,0.7359485531550531,8.22202877880494,22.942019596916435,50.69561993826462,69.51765930316883,3.406104375,2.2623840625,1.65151046875,1.4041525,0.30014,0.48798,0.61312,0.6701,8.186445920094847,22.0628402242437,46.23371132861823,62.00591270528734
