,exit-0-train-loss,exit-1-train-loss,exit-2-train-loss,exit-3-train-loss,exit-0-train-accuracy,exit-1-train-accuracy,exit-2-train-accuracy,exit-3-train-accuracy,exit-0-train-time,exit-1-train-time,exit-2-train-time,exit-3-train-time,exit-0-test-loss,exit-1-test-loss,exit-2-test-loss,exit-3-test-loss,exit-0-test-accuracy,exit-1-test-accuracy,exit-2-test-accuracy,exit-3-test-accuracy,exit-0-test-time,exit-1-test-time,exit-2-test-time,exit-3-test-time
0,4.532308344653752,4.434868984146179,4.110779214533062,0.8788860364268832,0.033497970176912625,0.04940675770115665,0.09298709864861682,0.7850586175216527,8.083484497486927,22.22379981155877,49.43404885678397,67.99318255025068,4.348754296875,4.14316328125,3.1211455078125,0.55827822265625,0.065,0.101,0.2006,0.8424,8.507786900954322,22.242238977637776,46.37217412140333,62.034458466448086
1,4.19057565311619,3.9296754147984703,2.57178830554923,0.6340351297791145,0.0756570423475277,0.11777685294972164,0.33048032602806415,0.8252232020164741,7.947637876883808,22.050674748744008,49.350440012564796,67.9749650376924,3.897393359375,3.475323828125,1.8432296875,0.5619791015625,0.1132,0.1724,0.5048,0.849,8.489917571881751,22.031598402524736,45.852856230046484,61.53539265175583
2,3.920304414570753,3.4146549202597547,1.7479111618675942,0.5828871215184804,0.10829911033285958,0.1893035782993459,0.5297720473337469,0.8369545586607093,7.9719354020132425,22.051320364326635,49.20386708543154,67.76696951005452,3.6521640625,3.053912109375,1.4045171875,0.57936953125,0.1506,0.2564,0.6244,0.848,8.193898722055428,21.740356869038795,45.82762236421872,61.58921405751628
3,3.7671322761501678,3.0400892513604134,1.4195201647415412,0.5317545111542116,0.13342651412238615,0.25530227481527434,0.6169170246012988,0.8502720826691584,7.958969283925289,22.05032751255755,49.27977395728716,67.85407316582757,3.52699140625,2.69696640625,1.2280484375,0.58509716796875,0.165,0.3184,0.6708,0.8494,8.287662939260473,22.067672843425967,46.162916932884016,61.82498594241512
4,3.643766293550895,2.7499995092303946,1.2262473645672198,0.4980911209472246,0.15289239974558505,0.3124435614953946,0.6675958571193003,0.8578181561197007,7.990670603010155,22.048711306529206,49.23962042713788,67.83733305276249,3.351968359375,2.3734283203125,1.125608203125,0.56495498046875,0.1956,0.3896,0.7056,0.851,8.197810223699694,21.972071565454037,46.32031437702858,62.06602108624921
5,3.522662513447087,2.398996670618998,1.0885053906133442,0.47677288679515667,0.1740700897519454,0.3887916074471343,0.7039834787320084,0.8643434287912933,7.921557412056548,22.037577512573364,49.25729095477711,67.8372982663332,3.3912953125,2.1169521484375,1.04859208984375,0.62051982421875,0.1914,0.461,0.7218,0.8434,8.29100255595957,21.92979680506115,45.68279872203678,61.43412300315658
6,3.403261703873546,2.053589955124027,0.9824125350409498,0.45620960966148677,0.196464888379361,0.46901084404519794,0.7328407315215428,0.8697379682923574,7.922397701005882,21.98877149497155,49.17357271356431,67.74707119347016,3.1186455078125,1.763202734375,0.9711783203125,0.57531865234375,0.245,0.5436,0.7464,0.8532,8.188903194855847,21.820536421676017,45.92191501593659,61.56683706071105
7,3.289261813805938,1.7921567410149901,0.8910639934119088,0.42793134231376273,0.21728922426993114,0.5317743873232248,0.7563034448100133,0.8766637089618456,7.939921670884714,22.01415518844498,49.2208243593118,67.7934280276436,3.0401404296875,1.63234423828125,0.90431455078125,0.5858111328125,0.2574,0.5782,0.7666,0.8494,8.357603194848236,21.978549520857875,45.99920990403335,61.72361853036194
8,3.1915716700300742,1.603475826652323,0.8152662228800717,0.3943848166190293,0.2362604141310237,0.5761399596391077,0.7749291328689999,0.884594545782915,7.9303022110782795,22.001045640730293,49.18263423368692,67.75414354274706,2.9263375,1.49822080078125,0.872485546875,0.6039673828125,0.29,0.6046,0.7684,0.849,8.414571245992965,22.03937667730841,46.02374153358115,61.564636421673015
9,3.1093064149476644,1.4752946580710007,0.7525615106084758,0.37103853841940776,0.24997840613736838,0.6083108888033859,0.7931543529300908,0.8916302188439824,7.919738693437384,22.043584824100517,49.20884089191652,67.77955194723637,2.9116029296875,1.4192673828125,0.83783564453125,0.57648310546875,0.2904,0.6394,0.7866,0.8542,8.322701917081803,21.894610862833627,46.028949520939804,61.57883993629524
10,3.0296407664643388,1.3787661659507975,0.7009238983203901,0.3474650645656493,0.26732416706582596,0.6323075594223838,0.8052469160038005,0.8976529434397845,7.9534339195707435,22.075789032663074,49.27526432159738,67.87868998741469,2.7949431640625,1.32721904296875,0.808281201171875,0.5864205078125,0.3126,0.6522,0.7908,0.857,8.50137635767843,22.031391054286697,45.883115335335916,61.65644089449956
11,2.9517350177854906,1.2975965540121397,0.6526010666386601,0.32159123087961616,0.2803354508405902,0.6518284112413723,0.8183288706017228,0.9046807641871677,7.9217896482434265,22.07409692209775,49.29149718593018,67.88102821606435,2.68491015625,1.32226484375,0.82485537109375,0.589749462890625,0.326,0.657,0.7898,0.8568,8.288154632575864,21.965746964897424,45.81519233227863,61.66816805116265
12,2.877455565719939,1.2404245942316903,0.6168443906997196,0.3075256819734435,0.2962128291100973,0.6661510314014024,0.8274846683575315,0.9089838320861242,7.927490741195612,22.04673623113452,49.2207290326583,67.78317933415423,2.682141796875,1.2610630859375,0.804262744140625,0.5917509765625,0.3378,0.6702,0.7976,0.8564,8.394909904225166,22.073438977698995,45.866401278085696,61.57694185312953
